class,longitude,latitude
Cyanophyceae,-169.883,-63.083
Cyanophyceae,-169.883,-63.083
Cyanophyceae,-169.883,-63.083
Cyanophyceae,-169.883,-63.083
Cyanophyceae,-169.883,-63.083
Cyanophyceae,-169.883,-63.083
Cyanophyceae,-169.883,-63.083
Cyanophyceae,-169.883,-63.083
Cyanophyceae,-169.883,-63.083
Cyanophyceae,-169.883,-63.083
Cyanophyceae,-169.883,-63.083
Cyanophyceae,-170.066,-60.233
Cyanophyceae,-170.066,-60.233
Cyanophyceae,-170.066,-60.233
Cyanophyceae,-170.066,-60.233
Cyanophyceae,-170.066,-60.233
Cyanophyceae,-170.066,-60.233
Cyanophyceae,-170.067,-60.231
Cyanophyceae,-170.067,-60.231
Cyanophyceae,-170.067,-60.231
Cyanophyceae,-170.067,-60.231
Cyanophyceae,-170.067,-60.231
Cyanophyceae,-170.067,-60.231
Cyanophyceae,-170.067,-60.231
Cyanophyceae,-170.067,-60.231
Cyanophyceae,-170.067,-60.233
Cyanophyceae,-170.067,-60.233
Cyanophyceae,-170.067,-60.233
Cyanophyceae,-170.067,-60.233
Cyanophyceae,-170.067,-60.233
Cyanophyceae,-170.067,-60.233
Cyanophyceae,-170.067,-60.233
Cyanophyceae,-170.067,-60.233
Cyanophyceae,-170.067,-60.233
Cyanophyceae,-170.067,-60.233
Cyanophyceae,-170.067,-60.233
Cyanophyceae,-170.067,-60.233
Cyanophyceae,-170.067,-60.233
Cyanophyceae,-170.067,-60.233
Cyanophyceae,-170.067,-60.233
Cyanophyceae,-170.098,-64.833
Cyanophyceae,-170.098,-64.833
Cyanophyceae,-170.098,-64.833
Cyanophyceae,-170.098,-64.833
Cyanophyceae,-170.098,-64.833
Cyanophyceae,-170.098,-64.833
Cyanophyceae,-170.098,-64.833
Cyanophyceae,-170.098,-64.833
Cyanophyceae,-170.098,-64.833
Cyanophyceae,-170.112,-67.52
Cyanophyceae,-170.112,-67.52
Cyanophyceae,-170.112,-67.52
Cyanophyceae,-170.112,-67.52
Cyanophyceae,-170.112,-67.52
Cyanophyceae,-170.112,-67.52
Cyanophyceae,-170.112,-67.52
Cyanophyceae,-170.112,-67.52
Cyanophyceae,-170.112,-67.52
Cyanophyceae,-170.163,-56.844
Cyanophyceae,-170.163,-56.844
Cyanophyceae,-170.163,-56.844
Cyanophyceae,-170.163,-56.844
Cyanophyceae,-170.163,-56.844
Cyanophyceae,-170.163,-56.844
Cyanophyceae,-170.163,-56.844
Cyanophyceae,-170.163,-56.844
Cyanophyceae,-170.167,-56.85
Cyanophyceae,-170.167,-56.85
Cyanophyceae,-170.167,-56.85
Cyanophyceae,-170.167,-56.85
Cyanophyceae,-170.167,-56.85
Cyanophyceae,-170.167,-56.85
Cyanophyceae,-170.167,-56.85
Cyanophyceae,-170.167,-56.85
Cyanophyceae,-170.167,-56.85
Cyanophyceae,-170.167,-56.85
Cyanophyceae,-170.167,-56.85
Cyanophyceae,-170.167,-56.85
Cyanophyceae,-170.167,-56.85
Cyanophyceae,-170.167,-56.85
Cyanophyceae,-170.1,-60
Cyanophyceae,-170.1,-60
Cyanophyceae,-170.1,-60
Cyanophyceae,-170.1,-60
Cyanophyceae,-170.1,-60
Cyanophyceae,-170.1,-60
Cyanophyceae,-170.1,-60
Cyanophyceae,-170.1,-60
Cyanophyceae,-170.1,-61
Cyanophyceae,-170.1,-61
Cyanophyceae,-170.1,-61
Cyanophyceae,-170.1,-61
Cyanophyceae,-170.1,-61
Cyanophyceae,-170.1,-61
Cyanophyceae,-170.1,-61
Cyanophyceae,-170.1,-61
Cyanophyceae,-170.1,-62
Cyanophyceae,-170.1,-62
Cyanophyceae,-170.1,-62
Cyanophyceae,-170.1,-62
Cyanophyceae,-170.1,-62
Cyanophyceae,-170.1,-62
Cyanophyceae,-170.1,-62
Cyanophyceae,-170.1,-62
Cyanophyceae,-170.1,-65.167
Cyanophyceae,-170.1,-65.167
Cyanophyceae,-170.1,-65.167
Cyanophyceae,-170.1,-65.167
Cyanophyceae,-170.1,-65.167
Cyanophyceae,-170.1,-65.167
Cyanophyceae,-170.1,-65.167
Cyanophyceae,-170.1,-65.167
Cyanophyceae,-170,-58.5
Cyanophyceae,-170,-58.5
Cyanophyceae,-170,-58.5
Cyanophyceae,-170,-58.5
Cyanophyceae,-170,-58.5
Cyanophyceae,-170,-58.5
Cyanophyceae,-170,-58.5
Cyanophyceae,-170,-58.5
Cyanophyceae,-170,-58.5
Cyanophyceae,-170,-58.5
Cyanophyceae,-170,-58.5
Cyanophyceae,-170,-58.5
Cyanophyceae,-170,-58.5
Cyanophyceae,-170,-58.5
Cyanophyceae,-170,-58.5
Cyanophyceae,-170,-58.5
Cyanophyceae,-170,-60.917
Cyanophyceae,-170,-60.917
Cyanophyceae,-170,-60.917
Cyanophyceae,-170,-60.917
Cyanophyceae,-170,-60.917
Cyanophyceae,-170,-60.917
Cyanophyceae,-170,-60.917
Cyanophyceae,-170,-60.917
Cyanophyceae,-170,-61.667
Cyanophyceae,-170,-61.667
Cyanophyceae,-170,-61.667
Cyanophyceae,-170,-61.667
Cyanophyceae,-170,-61.667
Cyanophyceae,-170,-61.667
Cyanophyceae,-170,-61.667
Cyanophyceae,-170,-67.5
Cyanophyceae,-170,-67.5
Cyanophyceae,-170,-67.5
Cyanophyceae,-170,-67.5
Cyanophyceae,-170,-67.5
Cyanophyceae,-170,-67.5
Cyanophyceae,-171.748,-55.667
Cyanophyceae,-171.748,-55.667
Cyanophyceae,-171.748,-55.667
Cyanophyceae,-171.748,-55.667
Cyanophyceae,-171.748,-55.667
Cyanophyceae,-171.748,-55.667
Cyanophyceae,-171.748,-55.667
Cyanophyceae,-171.748,-55.667
Cyanophyceae,-174.732,-52.966
Cyanophyceae,-174.732,-52.966
Cyanophyceae,-174.732,-52.966
Cyanophyceae,-174.732,-52.966
Cyanophyceae,-174.732,-52.966
Cyanophyceae,-174.734,-52.968
Cyanophyceae,-174.734,-52.968
Cyanophyceae,-174.734,-52.968
Cyanophyceae,-174.734,-52.968
Cyanophyceae,-174.734,-52.968
Cyanophyceae,-174.734,-52.968
Cyanophyceae,-174.734,-52.968
Cyanophyceae,-174.734,-52.968
Cyanophyceae,-174.73,-53.03
Cyanophyceae,-174.73,-53.03
Cyanophyceae,-174.73,-53.03
Cyanophyceae,-174.73,-53.03
Cyanophyceae,-174.73,-53.03
Cyanophyceae,-174.73,-53.03
Cyanophyceae,-174.73,-53.03
Cyanophyceae,-174.73,-53.03
Cyanophyceae,-72.39,-34.55
Cyanophyceae,-72.39,-34.55
Cyanophyceae,-72.39,-34.55
Cyanophyceae,-72.39,-34.55
Cyanophyceae,-72.39,-34.55
Cyanophyceae,-72.39,-34.55
Cyanophyceae,-72.39,-34.55
Cyanophyceae,-72.39,-34.55
Cyanophyceae,-72.39,-34.55
Cyanophyceae,-72.39,-34.55
Cyanophyceae,-72.41,-34.54
Cyanophyceae,-72.41,-34.54
Cyanophyceae,-72.41,-34.54
Cyanophyceae,-72.41,-34.54
Cyanophyceae,-72.41,-34.54
Cyanophyceae,-72.41,-34.54
Cyanophyceae,-72.41,-34.54
Cyanophyceae,-72.41,-34.54
Cyanophyceae,-72.41,-34.54
Cyanophyceae,-72.42,-34.51
Cyanophyceae,-72.42,-34.51
Cyanophyceae,-72.42,-34.51
Cyanophyceae,-72.42,-34.51
Cyanophyceae,-72.42,-34.51
Cyanophyceae,-72.42,-34.51
Cyanophyceae,-72.42,-34.51
Cyanophyceae,-72.42,-34.51
Cyanophyceae,-72.42,-34.51
Cyanophyceae,-72.43,-34.58
Cyanophyceae,-72.43,-34.58
Cyanophyceae,-72.43,-34.58
Cyanophyceae,-72.43,-34.58
Cyanophyceae,-72.43,-34.58
Cyanophyceae,-72.43,-34.58
Cyanophyceae,-72.43,-34.58
Cyanophyceae,-72.43,-34.58
Cyanophyceae,-72.43,-34.58
Cyanophyceae,-72.43,-34.58
Cyanophyceae,-72.44,-34.6
Cyanophyceae,-72.44,-34.6
Cyanophyceae,-72.44,-34.6
Cyanophyceae,-72.44,-34.6
Cyanophyceae,-72.44,-34.6
Cyanophyceae,-72.44,-34.6
Cyanophyceae,-72.44,-34.6
Cyanophyceae,-72.44,-34.6
Cyanophyceae,-72.45,-34.62
Cyanophyceae,-72.45,-34.62
Cyanophyceae,-72.45,-34.62
Cyanophyceae,-72.45,-34.62
Cyanophyceae,-72.45,-34.62
Cyanophyceae,-72.45,-34.62
