Predictor variable,Categorical,Sample average
chlorophyll,false,0.2144561096198029
nitrate,false,0.0230002742441785
oxygen,false,0.30786526600519815
salinity,false,34.18301773071289
sea_ice_extent,false,0.15402829812632668
sst,false,6.199761956267887
