Predictor variable,Categorical,Sample average
chlorophyll,false,0.21922581993481693
nitrate,false,0.020058572556316743
oxygen,false,0.29059940830749625
salinity,false,34.45455582562615
sea_ice_extent,false,0.10614658692429657
sst,false,7.213571670081685
