X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-8426017.16102262,-5725672.463436594,train,8.836170744326664E-5,22.64281558892757,0.4248664856597206
-8432640.670724822,-5731409.028695499,train,8.92151898479488E-5,22.8237808586044,0.4279311632775997
1.8306378941463046E7,-3686489.6705433154,train,2.4314157792987054E-4,71.40377302781864,0.7817448376325348
8457487.18106988,-7051329.9511959255,train,2.3891214972498487E-5,2.8621963708304334,0.13891441620683798
1.6733545856044881E7,-4644969.792806295,train,2.618972985588198E-4,75.05627753347737,0.8059235461183684
1.6929468159841046E7,-4588346.3614142025,train,2.6705977804740476E-4,76.01865757493009,0.8120953714486142
1.722446481044322E7,-5333006.9071855135,train,1.4005529473268963E-4,37.00287962606868,0.5838710362980603
1.744933018184563E7,-5833056.256779686,train,2.0673514742830556E-4,61.399373860040804,0.7258781489518789
1.8039323483049985E7,-5174260.6972251395,train,1.0280480279262044E-4,25.910524231282043,0.4745857489586267
1.8145076999303594E7,-4305686.213584878,train,2.5251320726456337E-4,73.63978491229368,0.7941809227105168
1.8431168090642307E7,-4747701.735909568,train,2.2422970656651585E-4,66.63829592580686,0.7543138173427306
1.6697567396620497E7,-6721057.910031823,train,2.7654296108262436E-4,77.4580521394632,0.8229257968904957
1.6697667584162213E7,-6592619.415466857,train,4.2272706620893836E-4,89.65356594132065,0.9290878454193485
1.6697957014838276E7,-6447391.69785008,train,2.8714120127785477E-4,79.16940514126456,0.8342927238760829
1.771983654447329E7,-4420331.71693915,train,2.461684084613742E-4,72.26813653669205,0.7858414586644914
1.793579635661224E7,-4374600.383958588,train,2.2414875744264284E-4,66.59981339812359,0.7541892844277264
1.663447150923887E7,-5325385.521582211,train,2.4146783869067456E-4,71.05826211941309,0.7794459870007117
1.7313520403077837E7,-4480223.098026428,train,2.708115161814292E-4,76.540134063077,0.8164571260398658
1.6675659720832383E7,-5087714.40814802,train,2.4135836632758296E-4,71.03732686927611,0.7792947877972576
1.693503413438071E7,-5252538.6819048645,train,1.504699139048983E-4,40.64401018883602,0.610135723129698
1.715210714142759E7,-5172761.757433418,train,1.8136523652213742E-4,51.20184923032609,0.6786949826238491
1.7496084367978808E7,-5730452.674744048,train,1.9377391633358562E-4,56.28821885232458,0.7027090426636884
1.896661484135795E7,-4112349.173871185,train,1.927916774865216E-4,55.78442503105488,0.7008753948107938
1.6697033063064689E7,-4580867.40145149,train,2.7681273432752563E-4,77.50470728258085,0.8232245887275157
1.7523914240677122E7,-4462079.977863354,train,2.599045502840633E-4,74.68103622065145,0.8034873166063741
1.8882012028355062E7,-4987241.683152577,train,1.3950535253294015E-4,36.82392724474451,0.5824359632701639
788030.6753255836,-5815496.281606335,train,1.333670944481536E-4,35.012011665000394,0.5660783363561246
1.679588477088912E7,-5448095.434618826,train,2.3696651031597843E-4,70.15247504283577,0.7731426548246867
1.7307954428538173E7,-5525638.960982738,train,1.3685658627680117E-4,35.95751290424552,0.5754543858506871
1298727.4296946886,-7763451.459663877,train,3.717136406430704E-5,7.173664485909756,0.20760591716191146
1.9471637975239795E7,-7700485.535894937,train,2.8063181059621037E-4,78.08320429663051,0.8274007786750265
1.6683786043660289E7,-8940024.143358897,train,3.9657315531448974E-5,8.1432482406074,0.21984193680967468
1.6564340230039109E7,-5622731.411273658,train,2.1675353479913776E-4,64.64839894381038,0.7425419950482026
1.852690285272452E7,-4344222.881511074,train,2.313632592382241E-4,68.90751842978604,0.7650439928633331
1.857143064904183E7,-4211309.744415778,train,2.2804944988329335E-4,67.82418623757002,0.7601189756154707
1.7747666417171605E7,-5287372.847881005,train,1.0017370141386479E-4,25.318153841794118,0.46586001058964466
1.6052270572390048E7,-7232927.06111229,train,4.428043163302987E-4,90.44479869957671,0.9374631319654504
1.6695919868156757E7,-8171828.8032015,train,2.8994687393856083E-5,4.3498455546347214,0.16598978071992132
1.671373098668368E7,-8070732.476546972,train,4.151908416858526E-5,8.904761532466324,0.2288817857724369
1.8443413234629564E7,-5722487.097486083,train,1.3805998822097505E-4,36.29784031702224,0.578640647665366
1.9647890125012785E7,-8538905.319633227,train,4.307648142339104E-5,9.530416167883164,0.23636324377855422
1.6354425066250231E7,-5714544.628883836,train,1.930533554790271E-4,56.00101622499246,0.7013649987414174
1.7616309418035544E7,-5528754.61139461,train,1.8107879082966883E-4,51.065507794181194,0.6781183084927105
1.559848780012035E7,-9919799.35621096,train,2.813507761615379E-5,4.080091047961142,0.16148967217019305
1.570582205314322E7,-9076551.844649514,train,1.7110937171395216E-5,1.4420791721706767,0.10157869949600495
1.6695140631721204E7,-6482896.336468956,train,3.3277459245394884E-4,83.99040964834599,0.8754691753266375
1.9072735711931176E7,-6088912.78921923,train,1.8773059472289123E-4,53.48562278046262,0.6912465360343788
1.9124688518284403E7,-6268012.787868336,train,1.732859653039619E-4,48.19381764997828,0.6620263539196167
8348961.809495518,-9569603.113292381,train,3.819281048649965E-5,7.51833933908922,0.21265660192890246
1702820.854817468,-3668609.399506063,train,3.6255661843509024E-4,86.39327049139236,0.8966506670460496
1933018.4298288783,-4106035.217765856,train,3.0190515693783284E-4,81.32258972999402,0.8489215851233436
1952911.222833636,-4156296.3484579725,train,3.249623616046449E-4,83.49955931929756,0.869227572984505
1976477.5590345722,-4111903.8405550504,train,3.162536337064465E-4,82.74518682777077,0.8619002685346461
1988355.3487022147,-4090548.938554843,train,3.087406794172606E-4,82.1024446030873,0.8552500232121679
1306890.8219130316,-3621734.6119934674,train,2.82286679872723E-4,78.39589006578768,0.8291796155493966
1.542186829602774E7,-4550303.064824093,train,1.967789803647075E-4,57.5462217878272,0.7082494039347403
1.5627809353995299E7,-4847884.329833251,train,2.0750610682276454E-4,61.68870449710873,0.7271979509851778
1.5660092006325345E7,-4813895.563204555,train,2.1068714411954023E-4,62.80022506955007,0.7325766916385454
1.5703061329771549E7,-4673870.760120896,train,2.1136820078896938E-4,63.00676224829276,0.7337144191445791
1.5709072582274385E7,-4647809.301835573,train,1.8276145485423987E-4,51.781228252472545,0.6814911005423314
1.5864363271931004E7,-4743400.0738818785,train,2.0026944552882023E-4,59.08603215047525,0.7145552028043222
1.5866367022765283E7,-5169764.596318352,train,2.1865440273665103E-4,65.0806358616297,0.7455874919500984
1.6054496962205915E7,-5061015.470872289,train,2.2431027397326318E-4,66.6765969884025,0.7544377003749138
1.6075981623929016E7,-5223815.676463514,train,2.2079358745222857E-4,65.47818259726138,0.7489717485694962
1.6111436881746674E7,-7334006.09521133,train,4.2485828267576514E-4,89.76968893594018,0.9300276457480117
1.6164703258091254E7,-5307119.890206005,train,2.051767578540208E-4,60.898419486734085,0.7231908186168776
1.541886266977632E7,-4551006.284300287,train,1.96018830841818E-4,57.19862923132991,0.706857767683742
1.5550998905347938E7,-4852956.5807208745,train,1.9505724448651846E-4,56.75160951337359,0.705087839240041
1.5694378409489674E7,-4792261.862595319,train,2.1337402485279054E-4,63.69377855848406,0.7370371710978465
1.601108236079654E7,-5001951.012591122,train,2.273003989300555E-4,67.56062067907406,0.7589915001220332
1.604113862331072E7,-5058053.546747119,train,2.1305461450118156E-4,63.49092064571713,0.7365108402287954
