Predictor variable,Categorical,Sample average
chlorophyll,false,0.19690585469498353
nitrate,false,0.012497059838599799
oxygen,false,0.2757188830305548
salinity,false,34.76145858764649
sea_ice_extent,false,0.023407976767596077
sst,false,13.287683380701962
