X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.887088007927574E7,-5235170.511946753,train,0.00124870209295267,58.34263217574469,0.8327747092197751
1.89478760641184E7,-5095887.423894414,train,0.0014843844676253651,65.29143000446422,0.8806818488821414
1.894787981558524E7,-5137605.342747367,train,0.0014410406398520474,64.0276583399418,0.8730401030174586
1.890613500653776E7,-5097627.067155028,train,0.0012843111388181959,59.60647287311159,0.8410893584295108
1.8972180815897614E7,-5014963.047889823,train,0.0014417990814852616,64.11838305635388,0.873177938784971
1.885937706893775E7,-5193017.704705825,train,0.0012621413764883698,59.07735640762491,0.8359626789783331
1.899481215743148E7,-5182254.323128603,train,0.001808996499393117,74.01488436454183,0.9250457188082528
1.86998161858782E7,-3604285.536522694,train,5.627733167582593E-4,40.306532655999554,0.5533651665839316
-1.975178502878421E7,-5270196.636413156,train,0.0010739800910037121,53.54344744227159,0.7852269463598666
-1.9924330584604207E7,-4671024.109997367,train,0.0014517704081764898,64.55335465878137,0.8749762274124857
1.9023576256692383E7,-5201027.370442188,train,0.002676617614111373,79.70001198238755,0.97836622039052
-1558472.87110583,-6416691.337625119,train,8.015641338521902E-6,1.3848376185323903,0.011414498570357368
-1966421.7354727436,-7747236.090359537,train,7.78633609672154E-5,11.509491184967159,0.10552407363228511
-2132695.874007969,-8402443.294642711,train,2.595713935673876E-4,23.17072203621012,0.3104821976738662
-2346985.893785021,-8151642.888265117,train,2.5639278834407544E-4,22.97102564868,0.3073360430529617
-2764248.525988135,-8329434.451941805,train,7.267453452217173E-5,10.780069836359912,0.09885198825148023
-2931784.3596320115,-8378644.920277349,train,3.7019169910646065E-5,6.51780176432156,0.05163849311494495
-2029725.345024191,-8054371.452167135,train,7.854245618523384E-5,11.60291207528565,0.10639362892799431
-2230657.02590605,-7789468.532982348,train,6.950469885202382E-5,10.35859520664779,0.09475157022556191
1673131.9466229018,-3617208.3537547197,train,4.358839928905046E-4,33.07736264973913,0.4643534735486915
1842337.5726286776,-3555302.2855375586,train,2.8073773979204233E-4,24.349527842315556,0.3310711519066678
1884638.9791301214,-3552729.6150837066,train,1.8161833596136564E-4,19.02491033132807,0.2290386284584376
-1778328.865422545,-7375727.428529674,train,4.267384470037142E-5,7.198358123773611,0.059287995428395246
1.8908914242340755E7,-5250523.317275295,train,0.0016115923824900225,70.58243091983107,0.9005550695637057
1.892746434417536E7,-5275999.760262882,train,0.0024507753549340354,78.4041416647692,0.9701044015321223
-2048278.6305962338,-7434087.076591582,train,4.945528706714081E-5,8.143608574024956,0.06838043626129064
2926478.093464369,-4164971.3659492517,train,0.0014223650504258409,62.90544640024963,0.8695984187101529
-2070542.5287548886,-7450468.041350216,train,5.075338457706431E-5,8.324310053316431,0.07011085546716234
1.8888134600348692E7,-5200531.045927704,train,0.0012909780104485389,60.25021422361306,0.8425994815987722
1.889648356215819E7,-5207298.220944722,train,0.0013682436269395058,61.79498380089181,0.859088442694045
