Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.02707E-6,0.000102707,0.003849778,1,0,0
1.04728E-6,0.000311941,0.003925396,0.999801213,0,0
1.08807E-6,0.000528395,0.004077957,0.999602425,0,0
1.13629E-6,0.001088119,0.004258303,0.999105457,0,0
1.21157E-6,0.002615736,0.004539781,0.997813339,0,0
1.35453E-6,0.00506913,0.005074065,0.995924858,0,0
1.61521E-6,0.010106027,0.006047625,0.992545473,0,0
2.08238E-6,0.025095696,0.007789982,0.984494583,0,0
2.70943E-6,0.050068643,0.010123799,0.974257032,0,0
3.32759E-6,0.100168815,0.012419169,0.957757678,0,0
4.32714E-6,0.200213698,0.016119433,0.931716529,0,0
5.33426E-6,0.300358962,0.019833724,0.910744459,0,0
6.33728E-6,0.400294854,0.023518954,0.893648743,0,0
7.29071E-6,0.500569872,0.027009149,0.878938475,0,0
8.58534E-6,0.600650798,0.031728385,0.866414869,0,0
9.55916E-6,0.700105773,0.035263094,0.855580956,0,0
1.00395E-5,0.750119809,0.037001793,0.850511878,0,0
1.04445E-5,0.800391453,0.038465406,0.845641586,0,0
1.12004E-5,0.90080162,0.041191139,0.836397972,0,0
1.19232E-5,1.000398593,0.043790245,0.827850114,0,0
1.27573E-5,1.100439881,0.046780873,0.819799225,0,0
1.36069E-5,1.200605589,0.049817685,0.812245304,0,0
1.45528E-5,1.300107106,0.053186925,0.805188351,0,0
1.53271E-5,1.400265529,0.055936122,0.798528973,0,0
1.60826E-5,1.501029615,0.058611153,0.792167777,0,0
1.75089E-5,1.750957548,0.063640316,0.777457509,0,0
1.88274E-5,2.000146434,0.068265177,0.763840573,0,0
1.99809E-5,2.2502288,0.072292939,0.751018785,0,0
2.12088E-5,2.500725409,0.076561017,0.738892754,0,0
2.21795E-5,2.751866798,0.07992138,0.727363085,0,0
2.32125E-5,3.001982824,0.083483987,0.716429778,0.016129032,0
2.40095E-5,3.252368871,0.086223219,0.705894046,0.016129032,0
2.49599E-5,3.500203403,0.089478866,0.695855283,0.016129032,0
2.57083E-5,3.750976958,0.092034306,0.686015307,0.032258065,0
2.65486E-5,4.001556736,0.09489518,0.676473512,0.032258065,0
2.74047E-5,4.252151994,0.097800614,0.667229898,0.032258065,0
2.82224E-5,4.502719533,0.100566879,0.658284465,0.032258065,0
2.91637E-5,4.752692173,0.103740774,0.649637213,0.032258065,0
2.99707E-5,5.000936482,0.106453104,0.641288142,0.032258065,0
3.07867E-5,5.250071179,0.109186999,0.633137859,0.064516129,0
3.15176E-5,5.502546832,0.111628818,0.625086969,0.064516129,0
3.21558E-5,5.75117169,0.113755547,0.617334261,0.064516129,0
3.28176E-5,6.001246666,0.115955532,0.609680946,0.064516129,0
3.36108E-5,6.250583063,0.118585075,0.602226419,0.064516129,0
3.42506E-5,6.501256442,0.12070053,0.594871285,0.064516129,0
3.48507E-5,6.753458652,0.122680086,0.587615545,0.064516129,0
3.54505E-5,7.002994249,0.124654016,0.580558593,0.064516129,0
3.60821E-5,7.253543094,0.126727662,0.573601034,0.080645161,0
3.68015E-5,7.501328763,0.129083924,0.566842262,0.080645161,0
3.73569E-5,7.75343095,0.130898533,0.560083491,0.080645161,0
3.79591E-5,8.002025993,0.132861982,0.553523507,0.080645161,0
3.86775E-5,8.251154561,0.135198233,0.547062916,0.080645161,0
3.92478E-5,8.500748744,0.137048478,0.54070172,0.080645161,0
3.98954E-5,8.753827925,0.139144806,0.534340523,0.080645161,0
4.07872E-5,9.003985852,0.142023025,0.528178114,0.080645161,0
4.14182E-5,9.250654959,0.144053913,0.522214492,0.080645161,0
4.21419E-5,9.50139007,0.146377154,0.51625087,0.080645161,0
4.30425E-5,9.752864668,0.149259337,0.510386641,0.080645161,0.066666667
4.38783E-5,10.000699351,0.151925775,0.504721201,0.080645161,0.066666667
4.49514E-5,10.253509105,0.155336474,0.49905576,0.080645161,0.066666667
4.57578E-5,10.503142559,0.15789075,0.493589106,0.080645161,0.066666667
4.65625E-5,10.75247622,0.16043183,0.488221847,0.080645161,0.066666667
4.72711E-5,11.001100658,0.162663212,0.482953981,0.080645161,0.066666667
4.79856E-5,11.253473049,0.164906907,0.477686115,0.080645161,0.066666667
4.88339E-5,11.500692764,0.167563102,0.472617036,0.080645161,0.066666667
4.94943E-5,11.751386292,0.169625243,0.467547957,0.080645161,0.066666667
5.00495E-5,12.000078744,0.171354887,0.462578273,0.080645161,0.066666667
5.07815E-5,12.252008701,0.173629649,0.457608588,0.080645161,0.066666667
5.14845E-5,12.502649252,0.175808566,0.452738296,0.080645161,0.066666667
5.21686E-5,12.751480055,0.177923405,0.447967399,0.080645161,0.066666667
5.30493E-5,13.003933584,0.180637854,0.443196501,0.080645161,0.066666667
5.35995E-5,13.254780108,0.182329087,0.438524998,0.080645161,0.066666667
5.41198E-5,13.502535963,0.183925382,0.433952887,0.080645161,0.066666667
5.47987E-5,13.753050012,0.186003491,0.429380777,0.080645161,0.066666667
5.56967E-5,14.001723614,0.188744023,0.424908061,0.080645161,0.066666667
5.64222E-5,14.25385698,0.190951389,0.420435344,0.080645161,0.066666667
5.72351E-5,14.504045479,0.19341749,0.416062022,0.080645161,0.066666667
5.78296E-5,14.751285547,0.195216413,0.411788093,0.080645161,0.066666667
5.85115E-5,15.00162409,0.197274478,0.407514164,0.080645161,0.066666667
5.9049E-5,15.254419973,0.198893392,0.403240235,0.080645161,0.066666667
5.99448E-5,15.504306959,0.201583832,0.399065699,0.080645161,0.066666667
6.06861E-5,15.75175477,0.203803503,0.394990558,0.080645161,0.066666667
6.12503E-5,16.001975938,0.205488952,0.390915416,0.080645161,0.066666667
6.19346E-5,16.254543973,0.207528149,0.386840274,0.080645161,0.066666667
6.26588E-5,16.503771585,0.209680444,0.382864526,0.112903226,0.066666667
6.3356E-5,16.755870187,0.21174718,0.378888778,0.112903226,0.066666667
6.41893E-5,17.004651224,0.214210227,0.375012424,0.112903226,0.066666667
