class,longitude,latitude
Dinophyceae,16996055.02645395,-3811053.9182780096
Dinophyceae,17464871.49595528,-4908144.537549849
Dinophyceae,16500072.148419425,-4653659.7914562225
Dinophyceae,16629502.207169857,-4947189.123950689
Dinophyceae,16633454.04909302,-4605502.410097507
Dinophyceae,16677997.43013904,-4952938.818313606
Dinophyceae,16726549.426048525,-4958453.073788253
Dinophyceae,16736179.675197052,-4462125.993314116
Dinophyceae,16823811.491544425,-4968764.868613589
Dinophyceae,16826720.269838855,-4121789.0751284356
Dinophyceae,16828873.1887908,-4108050.434211925
Dinophyceae,16835643.640220843,-4063610.780543286
Dinophyceae,16921271.705733936,-4978118.514490296
Dinophyceae,16937947.365454767,-3897553.3359465827
Dinophyceae,16946993.187276628,-3884179.439838464
Dinophyceae,16989663.0612926,-3826151.4822915834
Dinophyceae,17054295.157647174,-3665333.7965453262
Dinophyceae,17078076.34046534,-3565275.1616002107
Dinophyceae,17094355.702798948,-3497766.0323460978
Dinophyceae,17289907.31269077,-4946117.748786108
Dinophyceae,17337548.715165563,-4935599.114231846
Dinophyceae,17464871.49595528,-4908144.537549849
Dinophyceae,17512981.553486317,-4901187.398313793
Dinophyceae,17561023.706127968,-4894002.319939092
Dinophyceae,17608993.50110061,-4886589.805691039
Dinophyceae,17704710.452064294,-4871086.005369528
Dinophyceae,19098722.133861963,-4157766.550448635
Dinophyceae,19132473.090275574,-4127730.966005212
Bacillariophyceae,19466071.91164454,-5479544.166437573
Bacillariophyceae,19466072.000700135,-5479544.400429334
Bacillariophyceae,19465326.16011182,-5479033.042160496
Bacillariophyceae,-1558472.87110583,-6416691.337625119
Bacillariophyceae,-2029725.345024191,-8054371.452167135
Bacillariophyceae,-2132695.874007969,-8402443.294642711
Bacillariophyceae,-2487990.6192296646,-9389096.22440906
Bacillariophyceae,-2549587.3670287784,-8249115.688284817
Bacillariophyceae,1951492.5371867043,-3950464.2909943303
