class,longitude,latitude
Cyanophyceae,-10952724.699150186,-3486026.498041043
Cyanophyceae,-10952724.699150186,-3486026.498041043
Cyanophyceae,-10952724.699150186,-3486026.498041043
Cyanophyceae,-10952724.699150186,-3486026.498041043
Cyanophyceae,-10952724.699150186,-3486026.498041043
Cyanophyceae,-10952724.699150186,-3486026.498041043
Cyanophyceae,-10952724.699150186,-3486026.498041043
Cyanophyceae,-10952724.699150186,-3487305.8962327586
Cyanophyceae,-10952724.699150186,-3487305.8962327586
Cyanophyceae,-10952724.699150186,-3487305.8962327586
Cyanophyceae,-10952724.699150186,-3487305.8962327586
Cyanophyceae,-10952724.699150186,-3487305.8962327586
Cyanophyceae,-10952724.699150186,-3487305.8962327586
Cyanophyceae,-10952724.699150186,-3487305.8962327586
Cyanophyceae,-10952724.699150186,-3487305.8962327586
Cyanophyceae,12242917.597444227,-4844262.901340433
Cyanophyceae,8832088.399538325,-4050444.6055980325
Cyanophyceae,8832088.399538325,-4050444.6055980325
Cyanophyceae,8832088.399538325,-4050444.6055980325
Cyanophyceae,8832088.399538325,-4050444.6055980325
Cyanophyceae,8832088.399538325,-4050444.6055980325
Cyanophyceae,8832088.399538325,-4050444.6055980325
Cyanophyceae,8832088.399538325,-4050444.6055980325
Cyanophyceae,8832088.399538325,-4050444.6055980325
Cyanophyceae,8832088.399538325,-4050444.6055980325
Cyanophyceae,8832088.399538325,-4050444.6055980325
Cyanophyceae,8906672.45836982,-3738057.7537517953
Cyanophyceae,8906672.45836982,-3738057.7537517953
Cyanophyceae,9124858.660324635,-4211309.744415778
Cyanophyceae,9124858.660324635,-4211309.744415778
