X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.7627441367114868E7,-3954233.5926393447,train,7.466697864603458E-4,96.91217635158664,0.9951946231725625
-8426017.16102262,-5725672.463436594,train,2.325757263196618E-5,1.9740818623413325,0.1531831158303093
-8432640.670724822,-5731409.028695499,train,2.3302576378300907E-5,1.98329981666731,0.15345552386800942
1.8306378941463046E7,-3686489.6705433154,train,2.6038769791635524E-4,80.93909219024276,0.8445667163368809
8457487.18106988,-7051329.9511959255,train,1.548543165417758E-4,58.625828835910674,0.6694738778273199
1.6733545856044881E7,-4644969.792806295,train,5.050650823219555E-4,92.0682798113226,0.9729687778355911
1.6929468159841046E7,-4588346.3614142025,train,3.8784496152665255E-4,88.70719869718828,0.9375096973798096
1.722446481044322E7,-5333006.9071855135,train,1.783438226447365E-4,67.7861386862814,0.7205686132070477
1.714320158216413E7,-4577059.475642032,train,3.5088593131767706E-4,87.17488990217436,0.9186113905371162
1.744933018184563E7,-5833056.256779686,train,1.4010390559901725E-4,50.28625771795433,0.6327150734017665
1.812281310114494E7,-5567791.729457996,train,1.33564406983394E-4,45.23577153603364,0.6151362143944564
1.8145076999303594E7,-4305686.213584878,train,3.7831401584917146E-4,88.42353913223619,0.9331033355806774
1.8386640294324994E7,-5009314.145042662,train,2.0305211779371316E-4,74.04695347686638,0.7658142485853991
1.867384458057164E7,-4966686.373348428,train,1.4178447120077973E-4,51.429080902155505,0.6371014293064148
9215895.739895374,-8991237.980927994,train,6.737778572106223E-5,17.031482615293893,0.3822619536753823
-5228865.725694408,-6588895.774763094,train,1.1050357775415849E-4,33.70234651635034,0.546155907632956
1.6697667584162213E7,-6592619.415466857,train,1.0696204408998855E-4,32.04268226643988,0.53451842166929
1.6697957014838276E7,-6447391.69785008,train,1.1917428520359714E-4,37.75227449657683,0.5734344949847945
1.6704023927086508E7,-6068652.00472862,train,1.3634863545286085E-4,47.293856115998885,0.6227210894498787
1.7137635607624464E7,-3520616.2235189,train,5.091419363357252E-4,92.22268628046245,0.973745255335961
1.771983654447329E7,-4420331.71693915,train,4.416804904416582E-4,90.25379012821486,0.9574731516772311
1.793579635661224E7,-4374600.383958588,train,4.7559365463004734E-4,91.05805773677152,0.9666290129799868
1.8386640294324994E7,-4562968.418262003,train,2.1074407113524392E-4,75.05730882686937,0.7783445748756204
1.715210714142759E7,-3962219.9198868293,train,6.203406800962765E-4,95.00755872577548,0.9881435104496132
1.791687204317738E7,-3994221.667446274,train,5.626612726700221E-4,93.81802152476826,0.9820922884936565
1.8014833195075464E7,-3998228.269776537,train,5.013174828761501E-4,91.88979028946913,0.9722347690730777
1.819851035488436E7,-3978209.4725125725,train,4.080793883036824E-4,89.39062756291548,0.9459260059364074
1.83153958202173E7,-3967547.263216625,train,3.6894612243753167E-4,88.13663754207904,0.9284696990687972
1.8440073649905767E7,-3968879.4904019856,train,3.286629983872038E-4,86.10126229772973,0.9045970610270998
1.861595844535914E7,-4142078.780270332,train,2.873272891529397E-4,83.23959580720324,0.8717960107724221
1.9261611491960127E7,-3980876.5956648104,train,2.4017839053818766E-4,79.32249300431383,0.8204066673278974
1.9313931652632963E7,-3766825.4516888373,train,1.7571817798082127E-4,67.16303207531139,0.7152738664975136
1.935623305913441E7,-3575902.9827478076,train,1.4505217467127498E-4,53.538805116615755,0.6454808996145779
1.663447150923887E7,-5325385.521582211,train,4.2561119883557756E-4,89.80556120927278,0.9522959339895084
1.7675308748155978E7,-3954233.5926393447,train,7.045514189492738E-4,96.47977763080958,0.993506224874502
1.8353244447087012E7,-4245408.4728961345,train,3.3564021813233094E-4,86.52792720160815,0.9092391054064978
1.882412589314256E7,-3980876.5956648104,train,2.66712756625612E-4,81.39830205372792,0.8514386366256843
1.9364025423489936E7,-4069248.595975553,train,2.6531241413671003E-4,81.26340609444325,0.8499438904093171
1952911.222833636,-4156296.3484579725,train,5.995277887327882E-4,94.56627266775534,0.9862413340015476
1.6675659720832383E7,-5087714.40814802,train,5.106585263843658E-4,92.2688758950103,0.9740283784750252
1.741259474988385E7,-4298819.336239853,train,4.2808612622326854E-4,89.86020249509843,0.9531325632118345
1.9046764874729108E7,-4726212.003750805,train,1.378549697817473E-4,48.51905630590285,0.6267621853714325
1.8061587381208636E7,-4471845.403788092,train,3.693973548943893E-4,88.14872935795835,0.928700077426251
1.9083500306690887E7,-3955564.2571130223,train,2.305953097563456E-4,78.15045169934585,0.8076713800321311
