X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-8696278.62077053,-3918364.310994796,train,7.204716951253584E-4,85.75628816765519,0.9855789679093031
-9036916.26259795,-3877319.2245177915,train,0.0010755921223261245,92.58301921016594,0.9982152975364598
-9358629.590990508,-3829836.460358995,train,0.0011235194440223706,93.19149895907952,0.9986538349430796
-9660305.41104028,-3793038.9010129385,train,8.289818310564655E-4,87.76283999206696,0.9923840680728644
-1.8776369831592247E7,-9865159.058249503,train,2.876308797811188E-4,73.15237658444589,0.8159126840808565
-1.879440358910076E7,-8742963.118139261,train,1.6913231037350224E-4,63.88576733972926,0.6303247677498824
-1.8833922008332368E7,-9350227.688455759,train,4.638601966998947E-4,79.90623615146345,0.9347306311478889
-1.8841046455743138E7,-8569183.38351269,train,1.0070421531296695E-4,33.983214014658344,0.4470663918054082
-1.8850063334497392E7,-9491117.343584212,train,6.094742418719499E-4,83.2723104061149,0.9722907089782936
-1.886798577251511E7,-9502052.686313516,train,6.309358224945586E-4,83.70008866502947,0.9755777786463035
-1.8911177734942902E7,-9083965.506175935,train,2.08728227635524E-4,67.91403669173242,0.707152259250506
-1.8931660521248866E7,-8414670.181402551,train,1.0258293837014275E-4,35.83764518669681,0.45314481667573836
-1.8935222744954247E7,-9525804.481995223,train,6.190567698396217E-4,83.53309782361565,0.9738097638001717
-1.894245851185581E7,-7692498.34621992,train,9.507597649823439E-5,30.365405973235372,0.42844939539451354
-1.8935445383935835E7,-8362698.548500747,train,1.0480503251583915E-4,37.505711757320164,0.46024798761536045
-1.8935445383935835E7,-8588415.031895077,train,1.0011607960387265E-4,33.490281972927995,0.44514968540125566
-1.8935445383935835E7,-8821377.203064466,train,1.6670510348042438E-4,63.62435040730971,0.62500753893998
-1.8935445383935835E7,-9613677.035133362,train,7.259561844449338E-4,85.84629250302014,0.9860368963392643
-1.8924313434856508E7,-8569412.032408351,train,1.0155670973898227E-4,34.75712321125667,0.44983288259347964
-1.8924313434856508E7,-8742963.118139261,train,1.545608696798593E-4,61.65161161408004,0.5972325183808588
-1.8924313434856508E7,-1.0260472604369104E7,train,8.155769014976155E-5,21.296966091513113,0.38113255993008077
-1.9118899904763147E7,-7457095.966547017,train,9.259551346060344E-5,28.844995211608765,0.4200467922533365
-1.9451077265290275E7,-6942578.0994243985,train,1.240340003221812E-4,50.98811197041954,0.5179867682037241
-1.945085462630869E7,-6954386.994433081,train,1.2203226838349403E-4,50.03977106592754,0.5122762135344012
-8060644.328340939,-4077317.192135305,train,0.0034084215900030616,99.04449613151749,0.999999998047712
-8063983.913064737,-4085391.6591918757,train,0.004469968058440521,99.49149145044936,0.9999999999962156
-8158605.480239021,-3984878.461035142,train,0.00103844643488937,91.6472720744667,0.9977793337741159
-8181982.573305607,-3978209.4725125725,train,9.562310645577988E-4,90.3152740147419,0.996397813391681
-8441356.986853935,-3952903.0840130975,train,6.613297144179022E-4,84.45639549667789,0.9795769596012595
1.8776258512101453E7,-9865159.058249503,train,1.8491372196920147E-4,65.51920164299524,0.663105050563414
1.8794069630628377E7,-8743665.755872231,train,1.4680868999646427E-4,59.88608993808034,0.5784361577167084
1.8834144647313956E7,-9349462.696484236,train,8.969198381842873E-4,88.89464484806192,0.9948935071307957
1.8840823816761553E7,-8570098.022284012,train,1.3951894165322202E-4,58.01105031699611,0.5599615063023367
1.8867540494551938E7,-9501531.569660818,train,4.35844743263943E-4,79.02595147831225,0.923034407971991
1.8910955095961314E7,-9081755.329728324,train,9.6552891328552E-4,90.50779643947907,0.9965895817594296
1.893655857884377E7,-1.0342327102013642E7,train,8.570750733143749E-5,23.95582492505871,0.3960601204207812
1.8935445383935835E7,-8362698.548500747,train,1.2880647159085762E-4,53.49731863335304,0.5313334245325256
1.8935445383935835E7,-8588415.031895077,train,1.335994612731931E-4,55.59775401646018,0.5443655297689285
1.8935445383935835E7,-9525020.174000489,train,4.4050452415031883E-4,79.2111609287365,0.9251159041440962
1.8935445383935835E7,-9614471.32288308,train,3.6168457722689E-4,76.48343858760825,0.8809316684094604
1.8924313434856508E7,-8036628.628587013,train,1.1513769981158355E-4,46.06203624442147,0.4920845087960064
1.945085462630869E7,-6943315.640357341,train,1.0733076406076394E-4,39.76204620995244,0.4682097992978612
1.945085462630869E7,-6954386.994433081,train,1.1144940429203406E-4,43.510695404158845,0.4809417837678902
-3223812.4533732026,-3877319.2245177915,train,4.168418549697432E-5,5.171840207866534,0.21749806008424188
-3228265.2330049337,-3599120.0984971197,train,6.807823821396412E-5,14.21160035835847,0.33005161095048297
-8694052.230954666,-3919690.7944741827,test,7.178076457652566E-4,85.70780729113298,0.9853511435472827
-1.8936781217825353E7,-1.02662871602315E7,test,8.573909011098896E-5,23.980146253945318,0.39617233702503896
-8164171.454778684,-3986212.73130721,test,0.001015475194356459,91.3074962900826,0.9974579672870162
-1.8924313434856508E7,-8036628.628587013,test,1.0416480488778189E-4,37.065113171043464,0.45821094397201323
1.8935445383935835E7,-8821377.203064466,test,1.475840871919295E-4,60.08082464191089,0.5803550504413624
1.8942124553383432E7,-7691685.872920755,test,1.3310275139206057E-4,55.36323235108185,0.5430319851288989
-1.89061683578572E7,-8916233.18878795,test,1.807746532422022E-4,64.99439420525492,0.6547998616269977
1.8932105799212035E7,-8413998.667372169,test,1.3395445063990174E-4,55.760898349657445,0.5453162043113349
-8166397.844594549,-4007582.5563903367,test,0.0010351765807322302,91.59231947689169,0.9977361968203228
-8058417.938525074,-4078662.528474735,test,0.005465756947701422,100.0,0.9999999999999892
1.9119122543744735E7,-7457686.8457130985,test,1.1641817123769608E-4,46.834101091810666,0.49589674512069737
