class,longitude,latitude
Cyanophyceae,349.25,-60.92
Cyanophyceae,349.25,-60.92
Cyanophyceae,349.25,-60.92
Cyanophyceae,349.25,-60.92
Cyanophyceae,349.25,-60.92
Cyanophyceae,349.49,-64.74
Cyanophyceae,349.49,-64.74
Cyanophyceae,349.49,-64.74
Cyanophyceae,349.88,-63.08
Cyanophyceae,349.88,-63.08
Cyanophyceae,349.88,-63.08
Cyanophyceae,350.07,-60.23
Cyanophyceae,350.07,-60.23
Cyanophyceae,350.07,-60.23
Cyanophyceae,350.07,-60.23
Cyanophyceae,350.07,-60.23
Cyanophyceae,350.07,-60.23
Cyanophyceae,350.07,-60.23
Cyanophyceae,350.11,-67.78
Cyanophyceae,350.11,-67.78
Cyanophyceae,350.11,-67.78
Cyanophyceae,350.11,-67.78
Cyanophyceae,350.11,-67.78
Cyanophyceae,350.16,-56.84
Cyanophyceae,350.16,-56.84
Cyanophyceae,350.16,-56.84
Cyanophyceae,350.16,-56.84
Cyanophyceae,350.16,-56.84
Cyanophyceae,350.16,-56.84
Cyanophyceae,350.16,-56.84
Cyanophyceae,350.16,-56.84
Cyanophyceae,350.17,-56.85
Cyanophyceae,350.17,-56.85
Cyanophyceae,350.17,-56.85
Cyanophyceae,350.17,-56.85
Cyanophyceae,350.17,-56.85
Cyanophyceae,350.17,-56.85
Cyanophyceae,350.17,-56.85
Cyanophyceae,350.1,-60
Cyanophyceae,350.1,-60
Cyanophyceae,350.1,-60
Cyanophyceae,350.1,-60
Cyanophyceae,350.1,-60
Cyanophyceae,350.1,-60
Cyanophyceae,350.1,-60
Cyanophyceae,350.1,-60
Cyanophyceae,350.1,-61
Cyanophyceae,350.1,-61
Cyanophyceae,350.1,-61
Cyanophyceae,350.1,-61
Cyanophyceae,350.1,-61
Cyanophyceae,350.1,-61
Cyanophyceae,350.1,-61
Cyanophyceae,350.1,-62
Cyanophyceae,350.1,-62
Cyanophyceae,350.1,-62
Cyanophyceae,350.1,-62
Cyanophyceae,350.1,-64.83
Cyanophyceae,350.1,-64.83
Cyanophyceae,350.1,-64.83
Cyanophyceae,350.1,-64.83
Cyanophyceae,350.1,-64.83
Cyanophyceae,350.1,-64.83
Cyanophyceae,350.1,-65.17
Cyanophyceae,350.1,-65.17
Cyanophyceae,350.1,-65.17
Cyanophyceae,350.1,-65.17
Cyanophyceae,350.1,-65.17
Cyanophyceae,350.1,-65.17
Cyanophyceae,350.1,-65.17
Cyanophyceae,350,-58.5
Cyanophyceae,350,-58.5
Cyanophyceae,350,-58.5
Cyanophyceae,350,-58.5
Cyanophyceae,350,-58.5
Cyanophyceae,350,-58.5
Cyanophyceae,350,-58.5
Cyanophyceae,350,-58.5
Cyanophyceae,351.75,-55.67
Cyanophyceae,351.75,-55.67
Cyanophyceae,351.75,-55.67
Cyanophyceae,351.75,-55.67
Cyanophyceae,351.75,-55.67
Cyanophyceae,351.75,-55.67
Cyanophyceae,351.75,-55.67
Cyanophyceae,351.75,-55.67
Cyanophyceae,354.73,-52.97
Cyanophyceae,354.73,-52.97
Cyanophyceae,354.73,-52.97
Cyanophyceae,354.73,-52.97
Cyanophyceae,354.73,-52.97
Cyanophyceae,354.73,-52.97
Cyanophyceae,354.73,-52.97
Cyanophyceae,354.73,-52.97
Cyanophyceae,354.73,-53.03
Cyanophyceae,354.73,-53.03
Cyanophyceae,354.73,-53.03
Cyanophyceae,354.73,-53.03
Cyanophyceae,354.73,-53.03
Cyanophyceae,354.73,-53.03
Cyanophyceae,354.73,-53.03
Cyanophyceae,354.73,-53.03
Cyanophyceae,151.04,-33.04
Cyanophyceae,151,-30.91
Prymnesiophyceae,165.5967,-36.8383
Prymnesiophyceae,165.5967,-36.8383
Prymnesiophyceae,165.5967,-36.8383
Prymnesiophyceae,165.5967,-36.8383
Prymnesiophyceae,165.5967,-36.8383
Prymnesiophyceae,176.60167,-32.845
Prymnesiophyceae,176.61,-32.8433
Prymnesiophyceae,176.61,-32.8433
Prymnesiophyceae,176.61,-32.8433
Prymnesiophyceae,176.61,-32.8433
Prymnesiophyceae,105.9833333,-38.74833333
Prymnesiophyceae,105.9833333,-38.74833333
Prymnesiophyceae,105.85,-38.75
Prymnesiophyceae,105.85,-38.75
Prymnesiophyceae,105.85,-38.75
Prymnesiophyceae,105.4281667,-38.80633333
Prymnesiophyceae,105.4281667,-38.80633333
Prymnesiophyceae,105.4281667,-38.80633333
Prymnesiophyceae,105.4281667,-38.80633333
Prymnesiophyceae,105.2496667,-36.1
Prymnesiophyceae,105.2333333,-38.71666667
